semester,departmentId,serialNumber,attributeCode,systemCode,forGrade,forClass,category,courseName,courseNote,tags,credits,instructors
1131,RA,14,IMBA9094E,RA70340,,博一二,研討,專題討論（四）,博士班專題討論. EMI課程 (英授比例100%),['英語授課|5|'],1.0,['張巍勳']
1131,RA,15,IMBA7312E,RA60400,,碩博,講義,企業電子化與供應鏈管理,選修課程，EMI課程 (英授比例100%)，限本系,['英語授課|5|'],3.0,['張巍勳']
1131,RA,16,IMBA7401E,RA60500,,碩博,講義,企業研究方法,方法學門，限本系. EMI課程 (英授比例100%),['英語授課|5|'],3.0,['陳正忠']
1131,RA,17,IMBA6202E,RA53400,,碩博,講義,投資學,選修課程，EMI課程 (英授比例100%)，限本系,['英語授課|5|'],3.0,['楊曉瑩']
1131,RA,19,IMBA7112E,RA63200,,碩博,講義,策略管理,選修課程，EMI課程 (英授比例100%)，限本系,['英語授課|5|'],3.0,['張佑宇']
1131,RA,20,IMBA7515E,RA75800,,碩博,講義,企業併購,選修課程，EMI課程 (英授比例100%)，限本系,['英語授課|5|'],3.0,['陳俊仁']
1131,RA,302,IMBA7200E,RA50100,,碩專,講義,財務管理,選修課程，EMI課程 (英授比例100%),['英語授課|5|'],3.0,['謝惠璟']
1131,RA,303,IMBA7115E,RA73900,,碩專,講義,組織發展與變革,選修課程. EMI課程 (英授比例100%),['英語授課|5|'],3.0,['林彣珊']
1131,RA,304,IMBA7316E,RA73600,,碩專,講義,創業管理,"選修課程, EMI課程 (英授比例100%)",['英語授課|5|'],3.0,['張佑宇']
1131,RA,306,IMBA7404E,RA73500,,碩專,講義,社會科學研究方法,選修課程 (方法學門). EMI課程 (英授比例100%),['英語授課|5|'],3.0,['陳正忠']
1131,RA,307,IMBA7514E,RA56200,,碩專,講義,組織行為與社會創新,選修課程，EMI課程 (英授比例100%),['英語授課|5|'],3.0,['易莉翔']
1131,RA,308,IMBA7212E,RA56300,,碩專,講義,領導力與永續財務,選修課程，EMI課程 (英授比例100%),['英語授課|5|'],3.0,['楊曉瑩']
1131,RA,310,IMBA7313E,RA62000,,碩專,講義,生產與作業管理,選修課程. EMI課程 (英授比例100%),['英語授課|5|'],3.0,['陳正忠']
1131,RA,311,IMBA7213E,RA76200,,碩專,講義,財務實証研究,選修課程(一學分)，EMI課程 (英授比例100%),['英語授課|5|'],1.0,['謝惠璟']
1131,RA,312,IMBA7514E,RA56400,,碩專,講義,管理前瞻與創新思維,選修課程(一學分)，EMI課程 (英授比例100%),['英語授課|5|'],1.0,"['張巍勳', '張佑宇']"
1131,RA,315,IMBA7312E,RA60400,,碩專,講義,企業電子化與供應鏈管理,選修課程，EMI課程 (英授比例100%)，限本系,['英語授課|5|'],3.0,['張巍勳']
1131,RA,316,IMBA7401E,RA60500,,碩專,講義,企業研究方法,方法學門，限本系. EMI課程 (英授比例100%),['英語授課|5|'],3.0,['陳正忠']
1131,RA,317,IMBA6202E,RA53400,,碩專,講義,投資學,選修課程，EMI課程 (英授比例100%)，限本系,['英語授課|5|'],3.0,['楊曉瑩']
1131,RA,318,IMBA7115E,RA73900-2,,碩專,講義,組織發展與變革,選修課程，限本系，EMI課程 (英授比例100%),['英語授課|5|'],3.0,['林彣珊']
1131,RA,319,IMBA7112E,RA63200,,碩專,講義,策略管理,選修課程，EMI課程 (英授比例100%)，限本系,['英語授課|5|'],3.0,['張佑宇']
1131,RA,320,IMBA7515E,RA75800,,碩專,講義,企業併購,選修課程，EMI課程 (英授比例100%)，限本系,['英語授課|5|'],3.0,['陳俊仁']
1131,RB,1,PEHL6408,RB50800,1.0,碩,講義,教育統計與電腦應用,共同必修,None,3.0,"['馬上鈞', '王駿濠']"
1131,RB,2,PEHL6409,RB50220,1.0,碩一,講義,專題討論（二）,基礎專業：共同必修；碩一、碩二合班,None,1.0,['黃滄海']
1131,RB,3,PEHL6409,RB50240,2.0,碩二,講義,專題討論（四）,基礎專業：共同必修；碩一、碩二合班,None,1.0,['黃滄海']
1131,RB,4,PEHL6101A,RB50400,,碩一二,講義,運動生理學（含實驗）,健康管理、運動科技產業領域(核心),None,3.0,"['林麗娟', '黃滄海', '蔡佳良']"
1131,RB,5,PEHL6201,RB50500,,碩一二,講義,運動生物力學,運動科技產業領域(核心),None,3.0,['邱宏達']
1131,RB,6,PEHL6106,RB60701,,碩一二,講義,健身促進策略與運動指導專題研究,健康管理領域(專業選修),None,3.0,['林麗娟']
1131,RB,7,PEHL6831,RB55500,,碩一二,講義,身體活動與認知神經科學專題研究,健康管理、運動科技產業領域(專業選修),None,2.0,['蔡佳良']
1131,RB,8,PEHL7223,RB56800,,碩博,講義,最佳化設計：理論與運動產業及工程之應用,EMI課程(英文授課比例:100%) 運動科技產業領域(專業選修),['英語授課|5|'],3.0,['鄭匡佑']
1131,RB,9,PEHL6321,RB55720,,碩一二,講義,運動賽事轉播與科技（二）,三組共同領域(專業選修) 本課程需配合出隊拍攝活動，若無法出席，請勿選修。,None,3.0,['黃滄海']
1131,RB,301,PEHL6804,RB53320,,碩專一,講義,專題討論（二）,共同必修；限碩專選修,None,1.0,['馬上鈞']
1131,RB,302,PEHL6806,RB53340,,碩專二,講義,專題討論（四）,共同必修；限碩專選修,None,1.0,['馬上鈞']
1131,RB,303,PEHL6808,RB62720,,碩專二,講義,碩士論文（二）,碩二以上共同必修；限碩專選修,None,2.0,['馬上鈞']
1131,RB,304,PEHL6802,RB62600,,碩專,講義,教育統計與電腦應用,共同必修,None,3.0,"['馬上鈞', '王駿濠']"
1131,RB,305,PEHL6811,RB53600,,碩專,講義,健康促進管理,核心專業課程,None,3.0,['林麗娟']
1131,RB,306,PEHL6832,RB56900,,碩專,講義,運動休閒遊憩管理個案分析,專業選修課程；限碩專選修,None,3.0,['周學雯']
1131,RB,307,PEHL6320,RB55100,,碩專,講義,運動訓練法,專業選修課程,None,2.0,"['林欣仕', '王駿濠']"
1131,RD,101,AMBA6190,RD52900,,碩三延,講義,專題討論,限本所。限修滿畢業學分者選修。,None,0.0,['林軒竹']
1131,RD,102,IB7034,R670300,,碩,講義,國際投資理論,EMI課程（英文授課比例：100％）,['英語授課|5|'],3.0,['江明憲']
1131,RD,103,IB6033,R650800,,碩,講義,國際企業管理,EMI課程（英文授課比例：100％）,['英語授課|5|'],3.0,['曾瓊慧']
1131,RD,104,IB8136,R671600,,碩,講義,策略聯盟,EMI課程（英文授課比例：100％）,['英語授課|5|'],2.0,['曾瓊慧']
1131,RD,105,IB6037,R651900,,碩,講義,自我探索與職涯發展,None,None,3.0,['張紹基']
1131,RD,106,BA6037,R461500-1,,碩,講義,新產品開發與管理,None,None,3.0,['周信輝']
1131,RD,107,BA6051,R45B300-1,,碩,講義,科技與創新管理,None,None,3.0,['許經明']
1131,RD,108,BA6002,R45A700,,碩,講義,通訊傳播產業管制及政策,EMI課程(英文授課比例：70%),['英語授課|5|'],3.0,['林佑鴻']
1131,RD,109,BA6022,R460201,,碩,講義,企業政策與策略,EMI課程(英文授課比例：70%),['英語授課|5|'],3.0,['江宣怡']
1131,RD,110,ACC6020,R153700,,碩,講義,計量經濟學,None,None,3.0,['王澤世']
1131,RD,111,ACC6033,R170900,,碩,講義,整合報導,None,None,3.0,['黃華瑋']
1131,RD,112,IIM7044E,R361700-1,,碩,講義,電子商務,如有外籍生選課則為英語授課，EMI課程(英文授課比例:100%),['英語授課|5|'],3.0,['王維聰']
1131,RD,113,IIM7032,R358700,,碩,講義,企業智慧與決策支援系統,None,"['FinTech金融科技學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=111', '金融科技專長微學程|#07789b|']",3.0,['李昇暾']
1131,RD,114,IIM7063,R381100,,碩,講義,網路最佳化管理,EMI課程(英文授課比例:100%),['英語授課|5|'],3.0,['王逸琳']
1131,RD,115,IIM7046,R363600,,碩,講義,可靠度管理,EMI課程(英文授課比例:100%),['英語授課|5|'],3.0,['謝中奇']
1131,RD,116,TCM7109,R556000,,碩,講義,機隊規劃,EMI課程(英文授課比例：70%),"['跨學門民航學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=99', '英語授課|5|']",3.0,['戴佐敏']
1131,RD,117,TCM6811,R556700,,碩,講義,航空運輸管理,None,None,3.0,['戴佐敏']
1131,RD,118,TM7407,R951301,,碩,講義,電信政策與法規,交管所與電信所合班；英文授課比例：30%,None,3.0,['蔡欣怡']
1131,RD,119,TCM7310,R572800,,碩,講義,交通大數據分析,None,None,3.0,['李威勳']
1131,RD,120,TCM7107E,R555200,,碩,講義,運輸需求分析與預測,EMI課程(英文授課比例：100%),['英語授課|5|'],3.0,['傅強']
1131,RD,121,TCM7110,R570900,,碩,講義,公路客運業經營與管理,None,None,3.0,['魏健宏']
1131,RD,122,TCM7121E,R558400,,碩,講義,交通運輸之公平性,EMI課程(英文授課比例：100%),['英語授課|5|'],3.0,['鄭祖睿']
1131,RE,1,STAT6012,R250521,,碩一,研討,專題討論（二）,統計所與數據所合開,None,1.0,['張欣民']
1131,RE,2,STAT6016,R260600,,碩一,講義,統計諮詢,統計所與數據所合開，本課程代替「資料分析實務」，數據所同學必選。,None,3.0,['李俊毅']
1131,RE,4,STAT6022,R250540,,碩二,研討,專題討論（四）,統計所與數據所合開、碩二選修,None,1.0,['張欣民']
1131,RE,5,STAT6044,R253000,,碩,講義,品質管理,統計所與數據所合開。,None,3.0,None
1131,RE,6,DS6016,RE50800,,碩二,講義,深度學習,None,None,3.0,None
1131,RF,101,DBA9002,RF70300,,博一,講義,商學研究分析與應用,限本所,None,3.0,"['王惠嘉', '王澤世', '翁慈宗', '侯建任', '張巍勳']"
1131,RF,102,DBA9005,RF70600,,博一,講義,個案教學實踐: 理論、寫作與展演,限本所/彈性密集課程,None,3.0,"['周信輝', '林軒竹', '吳政翰', '張紹基']"
1131,RF,103,DBA9009,RF71000,,博二,講義,企業經營與診斷專題,限本所/彈性密集課程,None,3.0,"['張巍勳', '李宜真', '吳政翰', '黃振皓', '鄭永祥', '張紹基', '史習安', '張佑宇']"
1131,RF,104,DBA9090,RF70500,,博一,研討,獨立研究（一）,限本所,None,1.5,"['謝中奇', '張紹基', '張佑宇']"
1131,RF,105,DBA9092,RF80300,,博二,研討,獨立研究（三）,限本所,None,1.5,"['張佑宇', '王維聰', '方世杰', '周信輝', '黃振皓']"
1131,RF,106,DBA9094,RF90200,,博三,研討,獨立研究（五）,限本所,None,1.5,"['張瀞之', '林軒竹', '黃宇翔', '林麗娟']"
1131,S1,1,BIMB6292,S151120,,碩一,講義,專題討論（二）,None,['英語授課|5|'],1.0,['劉卜慈']
1131,S1,3,BIMB6294,S151140,,碩二,講義,專題討論（四）,None,['英語授課|5|'],1.0,['劉卜慈']
1131,S1,7,BIMB6203,S160801,,碩博,講義,生物技術特論,None,['先端手術研究轉譯醫學學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=116'],2.0,"['吳權娟', '陳伯翰', '賴明德', '鄭宏祺', '陳昌熙', '黃柏憲', '余建泓', '陳威宇']"
1131,S1,13,BIMB6502,S154300,,碩博,講義,新藥研發,None,None,2.0,"['莊偉哲', '陳威宇', '邱顯泰', '王育民', '許觀達', '張明熙', '陳伯翰', '周辰熹', '許育祥', '郭余民']"
1131,S1,15,BIMB6303,S156500,,碩博,講義,結構生物學,None,['英語授課|5|'],2.0,"['吳權娟', '羅玉枝', '林士鳴', '鄭文義', '陳俊榮', '莊偉哲', '王淑鶯', '吳尚蓉']"
1131,S1,23,BIMB6505,S157100,,碩博,講義,發炎與纖維化疾病,EMI課程(英文授課比例70%)。,None,1.0,['陳威宇']
1131,S1,31,IMM6201,T161100,,碩博,講義,老化研究特論,基醫所、分醫所、生化所合班上課,None,2.0,"['蔣輯武', '郭保麟', '陳昌熙', '姜學誠', '吳梨華', '朱俊憲', '郭余民']"
1131,S1,35,BIMB6409,S156300,,碩博,講義,現代遺傳學,None,None,2.0,['陳昌熙']
1131,S1,38,BIMB6418,S157310,,碩博,講義,核酸研究導向結構與多體解析機轉與應用（一,None,None,1.0,"['黃柏憲', '余建泓', '吳權娟']"
1131,S2,1,PHAR6192,S210220,,碩一,研討,藥理學專題討論（二）,EMI課程(英文授課比例：100%),['英語授課|5|'],1.0,"['陳韻雯', '洪建中', '王育民', '林鼎晏', '洪良宜', '孫苑庭', '許桂森', '簡伯武', '陳炳焜', '王憶卿', '張雋曦', '姜學誠', '蕭雅心', '曾士傑', '劉嚴文', '黃聖閔']"
1131,S2,2,PHAR6103,S210800,,碩一,講義,實驗藥理學,EMI課程(英文授課比例：100%)；多位老師合上,['英語授課|5|'],3.0,"['王憶卿', '洪建中', '林鼎晏', '許桂森', '簡伯武', '陳炳焜', '張雋曦', '陳韻雯', '姜學誠', '蕭雅心', '曾士傑', '劉嚴文', '黃聖閔', '吳梨華']"
1131,S2,3,PHAR6220,S212300,,碩一二,講義,行為神經藥理學,None,None,2.0,['蕭雅心']
1131,S2,4,PHAR6222,S260800,,碩一二,講義,分子癌生物獨立研究,None,None,2.0,['王憶卿']
1131,S2,5,PHSL6045,S354910,,碩一二,講義,以問題為導向學習循環系統恆定（一）,生理所與藥理所合班,None,1.0,"['張雅雯', '陳炳焜']"
1131,S2,6,PHAR6223,S260900,,碩一二,講義,營養基因體學,None,None,2.0,['陳韻雯']
1131,S2,7,PHAR6194,S210240,,碩二,研討,藥理學專題討論（四）,EMI課程(英文授課比例：100%),['英語授課|5|'],1.0,"['陳韻雯', '洪建中', '王育民', '林鼎晏', '洪良宜', '孫苑庭', '許桂森', '簡伯武', '陳炳焜', '王憶卿', '張雋曦', '姜學誠', '蕭雅心', '曾士傑', '劉嚴文', '黃聖閔']"
1131,S2,8,PHAR6204,S251400,,碩一,講義,藥理學特論,藥理所，護理系合班 ；多位老師合上,None,3.0,"['陳炳焜', '張雋曦', '陳韻雯', '姜學誠', '蕭雅心', '張雅雯', '陳振暐', '萬書彣']"
1131,S2,9,PHAR6217,S260600,,碩一二,講義,中樞神經電生理學,None,['生物科技學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=71'],2.0,['許桂森']
1131,S2,11,PHAR6233,S253400,,碩一二,講義,近代臨床病毒治療發展,與基醫所合班上課,None,2.0,['曾士傑']
1131,S2,12,PHAR6234,S253500,,碩一二,講義,生醫與生物影像分析,與基醫所合班上課,None,2.0,['黃聖閔']
1131,S2,13,PHAR6225,S250120,,碩一,講義,生命科學書報討論（二）,EMI課程(英文授課比例：100%)；碩一必選修，PBL教學,['英語授課|5|'],1.0,"['王憶卿', '許桂森', '簡伯武', '陳炳焜', '張雋曦', '陳韻雯', '姜學誠', '蕭雅心', '曾士傑', '劉嚴文', '黃聖閔']"
1131,S2,14,PHAR6219E,S253000,,碩一二,講義,生物醫學研究技術與科學報告技巧,EMI課程(英文授課比例：100%),['英語授課|5|'],2.0,"['張雋曦', '陳韻雯', '姜學誠']"
1131,S2,15,PHAR6231,S253220,,碩一二,講義,藥物發展實務（二）,與臨藥所、藥科所、基醫所合班上課,None,1.0,['周辰熹']
1131,S3,1,PHSL6013,S351700,,碩一二,講義,分子生物學,中英文教學,['先端手術研究轉譯醫學學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=116'],2.0,"['孫宏羽', '楊尚訓', '陳珮君', '張雅雯', '林世杰', '王竹安']"
1131,S3,2,PHSL6092,S310120,,碩一,研討,專題討論（二）,None,['英語授課|5|'],1.0,"['陳珮君', '吳孟興', '許釗凱', '薛元毓', '湯銘哲', '楊尚訓', '顏賢章', '張雅雯', '游一龍', '吳偉立', '孫宏羽', '林世杰', '王竹安', '蔡曜聲', '王家義']"
1131,S3,7,CBA6007,T950601,,碩一,講義,細胞生物學,上課教室：醫學院3F302教室,"['先端手術研究轉譯醫學學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=116', '遠距課程|0|']",2.0,"['陳政義', '湯銘哲', '吳偉立', '林世杰', '郭余民', '莫凡毅', '王家義', '王仰高']"
1131,S3,10,PHSL6040,S361400,,碩博,講義,標靶器官毒理學,中英文上課,None,2.0,"['張雅雯', '吳炳慶', '許釗凱', '蕭雅心', '李俊璋', '陳容甄', '王仰高']"
1131,S3,15,PHSL6094,S310140,,碩二,講義,專題討論（四）,同專題討論（二）之教師,['英語授課|5|'],1.0,"['陳珮君', '吳孟興', '許釗凱', '薛元毓', '湯銘哲', '楊尚訓', '顏賢章', '張雅雯', '游一龍', '吳偉立', '孫宏羽', '林世杰', '王竹安', '蔡曜聲', '王家義']"
1131,S3,20,PHSL6030,S361020,,碩博,講義,細胞及分子生理學書報討論（二）,中英文授課,['英語授課|5|'],1.0,"['湯銘哲', '邱文泰', '王仰高']"
1131,S3,24,PHSL6042,S354700,,碩博,講義,循環系統藥理毒理學,中英文授課,None,2.0,"['張雅雯', '陳彩雲', '李貽恒', '歐弘毅', '李南瑤', '許志新', '張育誌', '甘宗旦', '蕭雅心', '蔡曜聲', '劉秉彥']"
1131,S3,29,PHSL6001,S361500,,碩,實習,教學實習,None,None,0.0,['楊尚訓']
1131,S3,31,PHSL6099,S360200,,碩三,講義,專題討論,None,['英語授課|5|'],0.0,['陳珮君']
1131,S3,32,PHSL6045,S354910,,碩博,講義,以問題為導向學習循環系統恆定（一）,生理所與藥理所合班,None,1.0,"['張雅雯', '陳炳焜']"
1131,S3,33,PHSL6028,S355220,,碩博,講義,表觀遺傳學（二）,None,['英語授課|5|'],2.0,['王竹安']
1131,S4,1,MI6111,S410100,,碩一,講義,醫學微生物學,與醫學系合班，教材為全英文，課程開始會以中文講授，後續將逐步增加英語講授比率。三3~4醫學院4F實驗室,None,3.0,"['陳振暐', '王德華', '楊燿榮', '何宗憲', '王世敏', '陳柏齡', '沈靜芬', '洪元斌', '陳舜華', '王淑鶯', '萬書彣', '蔡智瑄', '陳佩琪', '鄭怡琳', '鄧景浩']"
1131,S4,4,MI6002,S410120,,碩一,講義,專題討論（二）,教材為全英文，課程開始會以中文講授，後續將逐步增加英語講授比率，EMI課程(英文授課比例:：70%),['英語授課|5|'],1.0,"['陳柏齡', '蔡智瑄']"
1131,S4,5,MI6004,S461900,,碩二,研討,專題討論（四）,教材為全英文，課程開始會以中文講授，後續將逐步增加英語講授比率，EMI課程(英文授課比例:70%),['英語授課|5|'],2.0,"['陳柏齡', '蔡智瑄']"
1131,S4,7,MI7112,S452700,,碩一,講義,高等細菌學,微免所與基醫所合開，教材為全英文，課程開始會以中文講授，後續將逐步增加英語講授比率，EMI課程(英文授課比例:70%),['英語授課|5|'],3.0,"['陳振暐', '鄧景浩', '橋本昌征']"
1131,S4,12,MI6071,S410800,,碩一,講義,實驗微生物及免疫學,教材為全英文，課程開始會以中文講授，後續將逐步增加英語講授比率，EMI課程(英文授課比例:70%),['英語授課|5|'],1.0,"['張志鵬', '蔡智瑄', '辛致煒', '林威辰', '陳舜華', '凌斌', '王淑鶯', '陳振暐', '萬書彣', '陳佩琪']"
1131,S4,15,MI7331,S452400,,碩一二,講義,寄生蟲學,與醫學系合班，教材為全英文，課程開始會以中文講授，後續將逐步增加英語講授比率,None,2.0,"['辛致煒', '鄭尉弘']"
1131,S4,16,MI7222,S451100,,碩一二,講義,腫瘤免疫學,EMI課程(英文授課比例:70%),['英語授課|5|'],2.0,"['凌斌', '張志鵬', '王育民', '王德華', '顏家瑞', '徐慧萍', '張文粲', '王憶卿', '陳振暐', '沈延盛', '謝奇璋', '許育祥']"
1131,S5,101,BMS9002,S575200,,博一二,講義,科研寫作,博一學生必選,None,1.0,"['郭余民', '陳百昇', '徐慧萍', '陳昌熙', '余建泓', '許桂森', '王憶卿', '楊尚訓', '張雅雯', '吳偉立']"
1131,S5,102,BMS9031,S573400,,碩博,講義,神經科學特論,None,None,3.0,"['姜學誠', '曾淑芬', '許桂森', '蕭雅心', '楊尚訓', '陳珮君', '張雅雯', '吳偉立', '陳柏熹', '蔡坤哲', '吳怡\ue17d', '郭余民', '許鍾瑜']"
1131,S5,103,BMS9005,S550420,,博,講義,細胞生物學特論（二）,限博士生選課；再生醫學科技學分學程(先修),['再生醫學科技學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=69'],2.0,"['王憶卿', '鄭宏祺', '姜學誠', '凌斌', '王竹安', '王仰高']"
1131,S5,104,BMS9009,S571600,,碩博,講義,實驗動物學,再生選修B實驗動物群(ex.疾病動物模式),['再生醫學科技學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=69'],2.0,"['許育祥', '傅子芳', '楊尚訓', '顏賢章']"
1131,S5,105,IMM6201,T161100,,碩博,講義,老化研究特論,基醫所、分醫所、生化所合班上課,None,2.0,"['蔣輯武', '郭保麟', '陳昌熙', '姜學誠', '吳梨華', '朱俊憲', '郭余民']"
1131,S5,106,MI7112,S452700,,碩博,講義,高等細菌學,微免所與基醫所合開，教材為全英文，課程開始會以中文講授，後續將逐步增加英語講授比率，EMI課程(英文授課比例:70%),['英語授課|5|'],3.0,"['陳振暐', '鄧景浩', '橋本昌征']"
1131,S5,108,MI7222,S451100,,碩博,講義,腫瘤免疫學,EMI課程(英文授課比例:70%),['英語授課|5|'],2.0,"['凌斌', '張志鵬', '王育民', '王德華', '顏家瑞', '徐慧萍', '張文粲', '王憶卿', '陳振暐', '沈延盛', '謝奇璋', '許育祥']"
1131,S5,109,CBA6008,T950500,,碩博,講義,神經解剖學特論,None,['先端手術研究轉譯醫學學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=116'],3.0,"['李榮順', '郭余民', '許鍾瑜']"
1131,S5,110,PHSL6040,S361400,,碩博,講義,標靶器官毒理學,中英文上課,None,2.0,"['張雅雯', '吳炳慶', '許釗凱', '蕭雅心', '李俊璋', '陳容甄', '王仰高']"
1131,S5,111,PHSL6042,S354700,,碩博,講義,循環系統藥理毒理學,中英文授課,None,2.0,"['張雅雯', '陳彩雲', '李貽恒', '歐弘毅', '李南瑤', '許志新', '張育誌', '甘宗旦', '蕭雅心', '蔡曜聲', '劉秉彥']"
1131,S5,112,IMM7201,T160200,,碩博,講義,血管新生學,分醫所、基醫所、口醫所、臨醫所合班上課,"['再生醫學科技學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=69', '英語授課|5|']",2.0,"['吳梨華', '邱文泰', '黃珍語', '蘇美慈', '許聖民', '張雅雯', '沈延盛', '蘇文彬', '莫凡毅']"
1131,S5,114,PHAR6233,S253400,,碩博,講義,近代臨床病毒治療發展,與基醫所合班上課,None,2.0,['曾士傑']
1131,S5,115,PHAR6234,S253500,,碩博,講義,生醫與生物影像分析,與基醫所合班上課,None,2.0,['黃聖閔']
1131,S5,116,BMS9097,S570130,,博三延,講義,教學實習（三）,限博三以上學生選修,None,0.0,['郭余民']
1131,S5,117,BMS9095,S570110,,博二,講義,教學實習（一）,限博二以上學生選修,None,0.0,['郭余民']
1131,S5,118,BMS9033,S590200,,博,講義,RNA修飾於疾病之研究,上課教室:統一健康大樓NHRIB1第二研討室/限本所學生修課,None,2.0,['林世杰']
1131,S5,119,BMS9092,S571020-1,,博一二,研討,專題討論（二）,None,None,1.0,"['顏賢章', '鄭怡琳']"
1131,S5,120,BMS9092,S571020-2,,博一,研討,專題討論（二）,None,None,1.0,"['林世杰', '許鍾瑜']"
1131,S5,121,BMS9094,S571040-1,,博二,研討,專題討論（四）,None,None,1.0,"['顏賢章', '鄭怡琳']"
1131,S5,122,BMS9094,S571040-2,,博二,研討,專題討論（四）,None,None,1.0,"['林世杰', '許鍾瑜']"
1131,S5,123,BMS9090,S572500-1,,博三延,研討,專題討論,供博三以上研究生選修,None,0.0,"['顏賢章', '鄭怡琳']"
1131,S5,124,BMS9090,S572500-2,,博三延,研討,專題討論,供博三以上研究生選修,None,0.0,"['林世杰', '許鍾瑜']"
1131,S5,125,CM7139,S953401,,博,講義,轉譯醫學與臨床試驗特論,再生選修A臨床應用群/17:30上課/有IRB課程/碩博、碩專班必選/111學年度起碩士班通識課程,"['再生醫學科技學分學程，先端手術研究轉譯醫學學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=69', '業界專家參與|2|']",2.0,['呂佩融']
1131,S5,126,CM6101,S955600,,碩博,講義,科學論文寫作與報告,111學年度起碩士班通識課程/EMI課程(英語授課比例:100%),['英語授課|5|'],2.0,['呂佩融']
1131,S5,127,PHAR6217,S260600,,碩博,講義,中樞神經電生理學,None,['生物科技學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=71'],2.0,['許桂森']
1131,S5,134,BMS9034,S550700,,碩博,講義,精準醫學,None,['精準健康專長微學程|#07789b|'],2.0,['張雋曦']
1131,S5,135,BIMB6502,S154300,,碩博,講義,新藥研發,None,None,2.0,"['莊偉哲', '陳威宇', '邱顯泰', '王育民', '許觀達', '張明熙', '陳伯翰', '周辰熹', '許育祥', '郭余民']"
1131,S5,136,BIOT7007,L673600,,碩博,講義,研究倫理與論文寫作,EMI課程(英文授課比例:100%),['英語授課|5|'],2.0,"['王之彥', '郭瑋君', '呂曉沛', '陳盈嵐', '林致成']"
1131,S5,137,BMS9103,S575800,,碩博,講義,癌症研究所需之論證,None,None,2.0,['鄭宏祺']
1131,S5,138,BM6002,S861200,,碩博,講義,行為神經藥物學,None,None,3.0,"['游一龍', '蕭雅心', '陳柏熹']"
1131,S6,1,CP6019,S650220,,碩一,講義,臨床藥學專題討論（二）,EMI課程(英文授課比例：70%),['英語授課|5|'],1.0,"['鄭靜蘭', '賴嘉鎮', '陳儒伶', '吳律萱', '歐凰姿', '高雅慧', '周辰熹']"
1131,S6,2,CP6002,S650320,,碩一,講義,藥品動態書報討論（二）,EMI課程(英文授課比例：70%),['英語授課|5|'],1.0,"['周辰熹', '洪欣儀', '郭賓崇', '林少紅', '熊彥傑', '陳登豪', '蔡瑞真', '張惠華']"
1131,S6,3,CP6009,S650710,,碩一,實習,臨床實習（一）,None,None,3.0,"['鄭靜蘭', '黃千惠', '陳儒伶', '吳律萱']"
1131,S6,4,CPPS9002,S671400,,博一,講義,藥物發展實務（二）,None,None,1.0,"['周辰熹', '洪欣儀', '郭賓崇', '林少紅', '熊彥傑', '陳登豪', '蔡瑞真', '張惠華']"
1131,S6,5,CPPS9004,S680300,,博二,講義,藥物發展實務（四）,None,None,1.0,"['周辰熹', '洪欣儀', '郭賓崇', '林少紅', '熊彥傑', '陳登豪', '蔡瑞真', '張惠華']"
1131,S6,6,CPPS7004,S690500,,碩博,講義,臨床藥品動態學,None,None,3.0,['周辰熹']
1131,S6,7,CPPS6011,S655100,,碩一,講義,藥品生體輸送,EMI課程(英文授課比例：70%),['英語授課|5|'],2.0,"['蔡瑞真', '熊彥傑']"
1131,S6,8,CP6005,S650510,,碩一,講義,藥物不良反應專題討論（一）,EMI課程(英文授課比例:：70%),['英語授課|5|'],1.0,"['鄭靜蘭', '黃千惠', '陳儒伶', '吳律萱', '高雅慧']"
1131,S6,9,CP6007,S650610,,碩一,講義,藥物治療專題討論（一）,EMI課程(英文授課比例:：70%),['英語授課|5|'],1.0,"['鄭靜蘭', '黃千惠', '陳儒伶', '吳律萱', '高雅慧']"
1131,S6,10,CP9091,S670120,,博一,研討,專題討論（二）,臨床藥學組：醫學院 601；藥物科技組：醫學院 501。EMI課程(英文授課比例:：70%),['英語授課|5|'],1.0,"['周辰熹', '洪欣儀', '郭賓崇', '賴嘉鎮', '林少紅', '陳儒伶', '熊彥傑', '陳登豪', '吳律萱', '歐凰姿', '高雅慧', '蔡瑞真', '王明誠', '陳立宗', '劉柯俊', '鄭靜蘭', '張惠華']"
