semester,departmentId,serialNumber,attributeCode,systemCode,forGrade,forClass,forClassGroup,category,courseName,courseNote,courseLimit,tags,credits,required,instructors,selected,available,time
01130,N6,3,CE7193,N661430,,碩博,,講義,結構工程專題討論（三）,結構工程組（一）（三）合班,,業界專家參與|2|,0,True,劉光晏,44,156,"4,7,8,31,47X52,土木系館 47X52"
01130,N6,4,CE7291,N661610,,碩博,,講義,大地工程專題討論（一）,大地工程組（一）（三）合班,,業界專家參與|2|,0,True,洪瀞,24,30,"4,7,8,31,4503,土木系館 4503"
01130,N6,5,CE7293,N661630,,碩博,,講義,大地工程專題討論（三）,大地工程組（一）（三）合班,,業界專家參與|2|,0,True,洪瀞,17,37,"4,7,8,31,4503,土木系館 4503"
01130,N6,6,CE7391,N661710,,碩博,,講義,交通工程專題討論（一）,交通工程組（一）（三）合班,,業界專家參與|2|,0,True,"陳建旭, 楊士賢",12,3,"4,7,8,31,47158,土木系館 47158"
01130,N6,7,CE7393,N661730,,碩博,,講義,交通工程專題討論（三）,交通工程組（一）（三）合班,,業界專家參與|2|,0,True,"楊士賢, 陳建旭",17,3,"4,7,8,31,47158,土木系館 47158"
01130,N6,8,CE7491,N650410,,碩博,,講義,結構材料專題討論（一）,結構材料組（一）（三）合班,,業界專家參與|2|,0,True,林育芸,18,36,"4,7,8,31,4504,土木系館 4504"
01130,N6,9,CE7493,N650430,,碩博,,講義,結構材料專題討論（三）,結構材料組（一）（三）合班,,業界專家參與|2|,0,True,林育芸,15,39,"4,7,8,31,4504,土木系館 4504"
01130,N6,10,CE7591,N662210,,碩博,,講義,工程管理專題討論（一）,工程管理組（一）（三）合班,,業界專家參與|2|,0,True,潘南飛,5,49,"4,7,8,31,4506,土木系館 4506"
01130,N6,11,CE7593,N662230,,碩博,,講義,工程管理專題討論（三）,工程管理組（一）（三）合班,,業界專家參與|2|,0,True,潘南飛,6,48,"4,7,8,31,4506,土木系館 4506"
01130,N6,12,CE7100,N683910,,碩一,,研討,工程資訊專題討論（一）,工程資訊組（一）（三）合班,第一階段不受理選課,業界專家參與|2|,0,True,馮重偉,8,7,"4,7,8,31,47160,土木系館 47160"
01130,N6,13,CE7000,N683930,,碩二,,研討,工程資訊專題討論（三）,工程資訊組（一）（三）合班,,業界專家參與|2|,0,True,馮重偉,8,7,"4,7,8,31,47160,土木系館 47160"
01130,N6,19,CE7113,N675610,,碩博,,講義,科學與工程之機器學習與高效能運算（一）,碩博與碩專合班，密集式授課,,,1,False,"游濟華, 王雲哲, 戴義欽",21,49,B24DNAgxDDVQC1Q4UF8CH1NsAg9UY102CjI=
01130,N6,22,CE7118,N665500,,碩博,,講義,複合材料力學,碩博與碩專合班。,,,3,False,陳東陽,7,47,"4,2,4,31,4504,土木系館 4504"
01130,N6,23,CE7105,N651200,,碩博,,講義,應用數學,碩博與碩專合班。,,,3,False,陳東陽,6,74,"2,2,4,31,4506,土木系館 4506"
01130,N6,24,CE7101,N673900,,碩博,,講義,數值模擬法,,,,3,False,王永明,10,60,"2,7,9,31,4501,土木系館 4501"
01130,N6,26,CE7013,N681900,,碩博,,講義,離岸風機支撐結構設計,碩博與碩專合班,,風能發電專長微學程|#07789b|,3,False,朱聖浩,55,1,"2,8,10,31,4504,土木系館 4504"
01130,N6,27,CE7106,N655300,,碩博,,講義,平板力學,碩博與碩專合班，英語授課。,,英語授課|5|,3,False,胡宣德,15,39,"1,2,4,31,4504,土木系館 4504"
01130,N6,29,CE7004,N65A800,,碩博,,講義,工程熱傳學,碩博與碩專合班。,,,3,False,賴啟銘,6,2,"2,12,14,31,4502,土木系館 4502"
01130,N6,30,CE7134,N682700,,碩博,,講義,結構耐震評估與補強,碩博與碩專合班,第一階段不受理選課,業界專家參與|2|,3,False,"蕭輔沛, 陳正宗, 楊卓諺, 林敏郎",35,5,"0,8,10,31,4509,土木系館 4509"
01130,N6,31,CE7109,N656100,,碩博,,講義,微電腦橋樑結構分析,碩博與碩專合班。,,,3,False,朱聖浩,41,29,"1,7,9,31,4501,土木系館 4501"
01130,N6,34,CE7121,N683100,,碩博,,講義,無網格法,碩博與碩專合班，英語授課。,第一階段不受理選課,英語授課|5|,3,False,林冠中,20,2,"0,7,9,31,4505,土木系館 4505"
01130,N6,41,CE7214,N680100,,碩博,,講義,大地工程實務,碩博與碩專合班,第一階段不受理選課,業界專家參與|2|,3,False,陳福成,24,6,"4,2,4,31,4506,土木系館 4506"
01130,N6,43,CE7405,N662100,,碩博,,講義,邊坡穩定,碩博與碩專合班。,第一階段不受理選課,,3,False,李德河,34,1,"3,6,8,31,4504,土木系館 4504"
01130,N6,44,CE7230,N670100,,碩博,,講義,深開挖基礎工程學,碩博與碩專合班，英語授課。,,英語授課|5|,3,False,洪瀞,8,46,"0,6,8,31,4506,土木系館 4506"
01130,N6,45,CE7215,N682500,,碩博,,講義,訊號處理在大地工程上之應用,碩博與碩專合班。,第一階段不受理選課,,3,False,柯永彥,20,10,"2,7,9,31,4503,土木系館 4503"
01130,N6,46,CE7222,N657801,,碩博,,講義,土壤動力學,碩博與碩專合班，乙組核心課程，碩專選修，英語授課。,第一階段不受理選課,英語授課|5|,3,True,張文忠,24,6,"1,7,9,31,4503,土木系館 4503"
01130,N6,51,CE7001,N674400,,碩博,,講義,工程統計,碩博與碩專合班，丙組核心，碩專選修。,第一階段不受理選課,,3,True,陳建旭,21,29,"5,2,4,31,4509,土木系館 4509"
01130,N6,52,CE7300,N674500,,碩博,,講義,高等瀝青材料學,碩博與碩專合班，丙組核心，碩專選修。,第一階段不受理選課,,3,True,陳建旭,22,28,"0,11,13,31,4509,土木系館 4509"
01130,N6,54,CE7330,N674300,,碩博,,講義,舖面分析,碩博與碩專合班，丙組核心，碩專選修，英語授課。,,"跨領域永續發展全英語學分學程(CPSD)|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=48, 英語授課|5|",3,True,楊士賢,9,21,"2,6,8,31,209,土木系館 209"
01130,N6,62,CE7400,N674800,,碩博,,講義,材料機械性質,碩博與碩專合班，丁組核心，碩專選修。,,,3,True,黃忠信,20,10,"2,12,14,31,4501,土木系館 4501"
01130,N6,63,CE7407,N673300,,碩博,,講義,材料變形機制,碩博與碩專合班，丁組核心，碩專選修。,第一階段不受理選課,,3,False,王雲哲,11,9,"1,2,4,31,4506,土木系館 4506"
01130,N6,71,CE7508,N675200,,碩博,,講義,工程資訊管理,碩博與碩專合班，戊組核心課程，碩專選修，英語授課。,,"跨領域永續發展全英語學分學程(CPSD)|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=48, 英語授課|5|",3,True,馮重偉,18,52,"0,7,9,31,4501,土木系館 4501"
01130,N6,73,CE7509,N681100,,碩博,,講義,決策理論,碩博與碩專合班。,第一階段不受理選課,,3,False,潘南飛,24,2,"2,12,14,31,4507,土木系館 4507"
01130,N6,74,CE7512,N673000,,碩博,,講義,安全與維護管理,碩博與碩專合班。,第一階段不受理選課,,3,False,潘南飛,18,7,"1,12,14,31,4509,土木系館 4509"
01130,N6,302,CE6891,N650810,,碩專一,,講義,專題討論（一）,,,業界專家參與|2|,0,True,"黃忠信, 李宇欣, 郭振銘, 洪瀞, 劉光晏",16,54,"3,11,12,31,4501,土木系館 4501"
01130,N6,303,CE6893,N662500,,碩專二,,講義,專題討論（三）,,,業界專家參與|2|,0,True,"黃忠信, 李宇欣, 郭振銘, 洪瀞, 劉光晏",19,51,"3,11,12,31,4501,土木系館 4501"
01130,N7,1,ARCH6701,N75C000-1,,碩博,,實習,前瞻建築設計,限MRII學生選修；上課教室:耐震擴建大樓4F綠色教室,,,6,True,劉舜仁,5,1,"1,1,9,,,, 4,6,9,,,"
01130,N7,2,ARCH6704,N781800,,碩博,,講義,設計專題研討,MRII課程。,,,3,False,"劉舜仁, 徐宇亮",9,6,"3,2,4,05,5105,建築系館 5105"
01130,N7,4,ARCH6706,N782200,,碩二,,研討,設計作品研討,MRII課程。限修畢「設計整合研究」且正進行設計論文者;上課教室:耐震擴建大樓4F綠色教室,需先修以下科目:《設計整合研究/必修/6 學分/70 分以上》,,3,True,劉舜仁,11,4,"2,2,4,,,"
01130,N7,5,ARCH6051,N750111,,碩一,1,研討,建築與環境設計（一）,,,,4,True,簡聖芬,9,11,"1,5,,05,5105,建築系館 5105"
01130,N7,13,ARCH7126,N783800,,碩博,,講義,智慧建築互動設計,設計組課程,,,3,False,沈揚庭,15,35,"3,6,7,05,5102,建築系館 5102"
01130,N7,14,ARCH7114,N774400,,碩博,,講義,建築資訊模型,設計組課程。上課教室在耐震擴建大樓5117教室。,,,3,False,鄭泰昇,39,3,"4,2,4,1B,5117,規劃設計大樓 5117"
01130,N7,15,ARCH7128,N784300,,碩博,,講義,實虛共構互動設計,設計組課程。與科藝學程合開。,,,3,False,"沈揚庭, 陳念農",23,27,"3,9,11,05,5102,建築系館 5102"
01130,N7,19,ARCH7013,N76C200-1,,碩博,,講義,專題研究（一）,設計組課程。於各老師研究室上課,,,2,False,"鄭泰昇, 薛丞倫, 簡聖芬, 劉舜仁, 柳川肯, 沈揚庭, 王逸璇, 黃聖鈞",5,10,"3,10,11,,,"
01130,N7,21,ARCH7129,N76E700,,碩博,,講義,作設計的機器,,,,2,False,簡聖芬,13,7,"2,7,8,05,5105,建築系館 5105"
01130,N7,24,ARCH7218,N775500,,碩博,,講義,城鄉生活與環境特論,規劃組課程。,,,3,False,"陳世明, 鄭淑惠, 林淑惠, 楊詩弘, 盧紀邦, 吳玉成",22,5,"2,6,8,05,5104,建築系館 5104"
01130,N7,25,ARCH7203,N772300,,碩博,,講義,社區營造的理論與實務,規劃組課程,,,3,False,"陳世明, 盧紀邦",9,18,"3,6,8,05,5104,建築系館 5104"
01130,N7,26,ARCH6202,N766400,,碩博,3,講義,環境規劃研究方法與論文寫作,規劃組課程,限碩二以上選課,,3,False,吳玉成,7,3,"2,2,4,05,5104,建築系館 5104"
01130,N7,27,ARCH7217,N783900,,碩博,,講義,城鄉永續發展：理論與規劃實務,規劃組課程,,業界專家參與|2|,3,False,吳玉成,10,10,"4,2,4,05,5105,建築系館 5105"
01130,N7,28,ARCH7214,N784501,,碩博,,講義,環境行為量化研究方法導論,規劃組課程,,,3,False,張珩,23,7,"3,2,4,IC,5171,建築科技大樓 5171"
01130,N7,29,ARCH7608,N75A400,,碩博,,講義,環境行為特論,規劃組課程,,,3,False,張珩,46,4,"3,9,11,1B,5127,規劃設計大樓 5127"
01130,N7,30,ARCH7221,N76E800,,碩博,,研討,都市設計研究方法與論文寫作,規劃組課程,,,3,False,薛丞倫,6,2,"0,2,4,05,5104,建築系館 5104"
01130,N7,31,ARCH7017,N76E900,,碩博,,研討,紐約都市閱讀與分析,,,,2,False,薛丞倫,11,-2,AmsJPlhhCTBRClwwWVZTTgU7AQxXYAlgCjo=
01130,N7,32,ARCH7018,N76F000,,碩博,,講義,都市水岸的韌性設計,,,,4,False,"薛丞倫, 王逸璇, 黃聖鈞",11,-2,UDlVYlxlWWBXDANvAg0FGAg2AA1TZFw1ADM=
01130,N7,33,ARCH7222,N76F300,,碩博,,講義,環境營造暨實構築─國際工作營,彈性密集課程，上課時間地點請洽系辦,,,2,False,"張珩, 楊詩弘",24,-2,VTwBNg00W2JcB1Y6AwwCH1RqUVxVYg5nX20=
01130,N7,41,ARCH7303,N792600,,碩博,,講義,建築史之研究方法,保存組課程,,,3,True,吳秉聲,12,8,"2,2,4,05,5126,建築系館 5126"
01130,N7,43,ARCH7309,N781600,,碩博,,講義,台灣建築文化遺產類型專題討論,,,,3,False,傅朝卿,28,0,"2,6,8,05,5126,建築系館 5126"
01130,N7,44,ARCH7308,N769900,,碩博,,講義,歷史建築保存調查與實務,保存組課程,,,3,False,蔡侑樺,14,6,"0,7,9,05,5104,建築系館 5104"
01130,N7,46,ARCH7311,N75C500,,碩博,,講義,建築理論建構與實踐,保存組課程。與科藝學程合開。除了科技藝術學位學程的同學外，其他同學需已修畢或同時選修建築史之研究方法。上課教室在5118。,,,3,False,宋立文,12,33,"3,7,8,1B,5118,規劃設計大樓 5118"
01130,N7,48,ARCH7306,N751800,,碩博,,講義,建築理論與批評,保存組課程。,,,3,False,黄恩宇,27,1,"3,2,4,05,5126,建築系館 5126"
01130,N7,61,ARCH7406,N754400,,碩博,,講義,結構動力學,結構組課程,,,3,True,姚昭智,11,19,"1,7,,IC,5139,建築科技大樓 5139, 3,3,4,IC,5139,建築科技大樓 5139"
01130,N7,63,ARCH6401,N746201,,碩一二,,講義,結構矩陣分析,結構組課程,,,3,True,鍾育霖,12,18,"2,2,4,IC,5139,建築科技大樓 5139"
01130,N7,64,ARCH7408,N759000,,碩博,,講義,鋼筋混凝土行為學,結構組課程,,英語授課|5|,3,False,杜怡萱,7,23,"2,7,9,IC,5139,建築科技大樓 5139"
01130,N7,66,ARCH7442,N752200,,碩博,,實習,建築結構專題討論,結構組課程,,,1,True,"杜怡萱, 姚昭智, 鍾育霖",10,12,"3,7,9,IC,E701,建築科技大樓 ２Ｆ會議室"
01130,N7,67,ARCH7446,N76F200,,碩博,,研討,建築結構與造型整合設計實踐,,,,1,False,杜怡萱,6,-2,UjsDNAozCjMBWgZqAg1USVNtAg9VYls3W20=
01130,N7,68,ARCH7444,N772200,,碩博,3,講義,鋼結構設計,,,,3,False,陳純森,10,10,"4,2,4,IC,5139,建築科技大樓 5139"
01130,N7,69,ARCH7411,N773800,,碩博,,講義,地震工程特論,結構組課程,,,3,False,鍾育霖,8,22,"4,7,9,IC,5139,建築科技大樓 5139"
01130,N7,85,ARCH7523,N782800,,碩博,3,講義,建築構造性能評估,,,,3,False,葉玉祥,8,2,"1,2,4,IC,5171,建築科技大樓 5171"
01130,N7,86,ARCH7520,N782000,,碩博,,講義,當代木構造設計特論,工程組課程,,,3,False,葉玉祥,14,11,"3,6,8,IC,5171,建築科技大樓 5171"
01130,N7,87,ARCH7518,N781700,,碩博,,講義,構法計畫特論,,,,3,False,陳震宇,11,11,"3,8,10,05,5105,建築系館 5105"
01130,N7,88,ARCH7543,N76E300,,碩博,,實習,永續行動：木構造建築實作工作坊,,,,2,False,徐宇亮,8,-2,UjsHMA82DjdVDlQ4U1wEGVRqAA1RZgxuCTA=
01130,N7,89,ARCH7522,N775100,,碩博,,講義,建築再生,工程組課程。與碩專合開。,,,3,False,陳震宇,31,0,"1,7,9,IC,E701,建築科技大樓 ２Ｆ會議室"
01130,N7,90,ARCH7511,N781100,,碩博,,講義,帷幕牆工程專論,,,,3,False,陳震宇,19,3,"2,7,9,IC,E701,建築科技大樓 ２Ｆ會議室"
01130,N7,95,ARCH7617,N782300,,碩博,,講義,室內環境品質模擬與解析（一）,環控組課程,,,3,False,蔡耀賢,3,22,"0,2,,IC,5171,建築科技大樓 5171"
01130,N7,98,ARCH7628,N784700,,碩博,,講義,設備容量計算原理與細部計畫（1）,環控組課程,,,3,False,潘振宇,6,19,"1,7,9,IC,5171,建築科技大樓 5171"
01130,N7,99,ARCH7618,N782400,,碩博,,講義,戶外環境效益模擬與解析（一）,,,,3,False,林子平,10,5,"3,2,4,05,5104,建築系館 5104"
01130,N7,105,ARCH6000,N770300,,碩博,,研討,專題討論,科目序號：N7105限碩博一般生修畢應修學分者選修；科目序號：N7305限碩專班修畢應修學分者選修。,,,0,True,薛丞倫,82,68,
01130,N7,301,ARCH6801,N751310,1,碩專一,,講義,建築研究專題討論（一）,,,,1,True,顏茂倉,11,14,"5,3,,IC,5171,建築科技大樓 5171"
01130,N7,315,ARCH6841,N76D700,,碩專,,講義,進階建築設計一,,,,3,False,顏茂倉,12,13,"5,6,7,IC,5171,建築科技大樓 5171"
01130,N8,1,HOE7093,N880110-1,,碩博一,,講義,專題討論（一）,水利所與自災所合開,第一階段不受理選課,"英語授課|5|, 業界專家參與|2|",1,True,陳佳琳,11,0,"1,6,7,32,4644,水利系館 4644"
01130,N8,11,HOE7095,N880130-1,,碩博二,,講義,專題討論（三）,水利所與自災所合開,第一階段不受理選課,"英語授課|5|, 業界專家參與|2|",1,True,陳佳琳,9,0,"1,6,7,32,4644,水利系館 4644"
01130,N8,19,HOE6033,N855100,,碩,,講義,海域水動力學,「四科任選二科之必修課程」,,英語授課|5|,3,True,"陳佳琳, 吳昀達",18,22,"0,2,4,32,4650,水利系館 4650"
01130,N8,20,HOE6035,N855300,,碩,,講義,中等水力學,「四科任選二科之必修課程」,,英語授課|5|,3,True,"陳佳琳, 賴泉基",31,9,"0,7,9,32,4650,水利系館 4650"
01130,N8,32,HOE6009,N851500,,碩博,,講義,高等水文學,,,,3,False,陳憲宗,40,0,"1,2,4,32,4650,水利系館 4650"
01130,N8,33,HOE6031,N874000,,碩博,,講義,水文系統模擬與預測,水利所與自災所合開,,英語授課|5|,3,False,"巫孟璇, 楊道昌",5,25,"2,7,9,32,4648,水利系館 4648"
01130,N8,52,HOE7011,N859700,,碩博,,講義,河海現場調查,水利所與海事所合班,,,3,False,顏沛華,39,0,"4,7,9,32,4650,水利系館 4650"
01130,N8,53,OTMA6402,NA82000,,碩博,,講義,氣候變遷與海洋環境保護,,,,3,False,施義哲,25,5,"0,6,8,32,4644,水利系館 4644"
01130,N8,54,HOE6011,N853600,,碩博,,講義,波浪理論,,,,3,False,蕭士俊,6,24,"1,2,4,32,4646,水利系館 4646"
01130,N8,55,HOE7050,N864200,,碩博,,講義,水庫水理學,,,,3,False,曾志民,18,12,"3,2,4,32,4648,水利系館 4648"
01130,N8,56,HOE7015,N870500,,碩博,,講義,計算水力學,上課地點：系館2樓電腦教室,第一階段不受理選課,,3,False,戴義欽,8,17,"3,2,4,32,4629,水利系館 4629"
01130,N8,57,HOE7022,N877000,,碩博,,講義,水中聲學,,,,3,False,劉冠汶,21,9,"3,7,9,32,4648,水利系館 4648"
01130,N8,58,HOE7002,N852300,,碩博,,講義,海岸保護,,,英語授課|5|,3,False,"董東璟, Peter Frohle",7,1,"3,10,12,32,4644,水利系館 4644"
01130,N8,63,HOE7040,N881100,,博,,講義,英文論文寫作,全校永續跨域國際碩士學位學程與水利所合開,第一階段不受理選課,"跨領域永續發展全英語學分學程(CPSD)|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=48, 英語授課|5|",3,False,"王筱雯, 松岡秀雄",30,2,"4,2,4,32,4650,水利系館 4650"
01130,N8,64,iNHM6552E,NC80100,,碩博,,講義,土石流災害防救實務,水利系與自災所合開,,英語授課|5|,3,False,"蔡元融, 陳俞旭",23,9,"2,2,4,32,4650,水利系館 4650"
01130,N8,304,HOE6037,N855400,,碩專,,講義,實用水力學,,,,3,True,"周乃昉, 吳嘉文",10,20,"5,2,4,32,4648,水利系館 4648"
01130,N8,306,HOE6811,N881401,,碩專,,講義,海岸濕地復育與管理,,,,2,False,黃元照,25,5,"1,12,13,32,4648,水利系館 4648"
01130,N8,307,HOE7048,N868300,,碩專,,講義,工程分析研討,,,,2,False,巫孟璇,9,21,"4,11,12,32,4648,水利系館 4648"
01130,N8,308,HOE6013,N856100,,碩專,,講義,水文統計,,,,3,False,呂珍謀,15,15,"5,8,10,32,4648,水利系館 4648"
01130,N8,309,HOE6818,N862600,,碩專,,講義,氣候變遷與水環境衝擊,,,,3,False,陳憲宗,33,7,"2,12,14,32,4650,水利系館 4650"
01130,N9,1,ES7191,N950010-1,,碩博一,,研討,專題討論（一）,限甲組控制與通訊碩博一學生選修,限碩一以上選課,業界專家參與|2|,0,True,楊松霈,23,12,"3,7,8,27,41102,工科系館 41102"
01130,N9,6,ES7193,N950030-1,,碩博二,,研討,專題討論（三）,限甲組控制與通訊碩博二學生選修,限碩二以上選課,業界專家參與|2|,0,True,卿文龍,14,21,"3,7,8,27,41307,工科系館 41307"
01130,N9,11,ES7195,N990100,,碩博三延,,研討,專題討論,限碩博三以上學生選修,限碩三以上選課,,0,False,賴槿峰,51,9,
01130,N9,13,ES7147,N965800,,碩博,,講義,電力電子,,限4年級以上選課,,3,False,楊松霈,12,18,"1,7,9,27,41111,工科系館 41111"
01130,N9,15,ES7131,N959800,,碩博,,講義,控制元件,,限4年級以上選課,,3,False,何明字,14,31,"0,9,,27,41111,工科系館 41111, 1,3,4,27,41111,工科系館 41111"
01130,N9,16,ES8650,N953500,,碩博,,講義,隨機程序,,限4年級以上選課,,3,False,張肇健,35,25,"2,7,9,27,41101,工科系館 41101"
01130,N9,18,ES7135,N984700,,碩博,,講義,數位積體電路架構設計,,限碩一以上選課,,3,False,卿文龍,3,17,"0,6,7,27,41101,工科系館 41101, 3,6,,27,41101,工科系館 41101"
01130,N9,19,ES8210,N986500,,碩博,,講義,跨領域教育科技專論,,限碩一以上選課,英語授課|5|,3,False,黃悅民,12,18,"3,2,4,27,41122,工科系館 41122"
01130,N9,20,ES7140,N956800,,碩博,,講義,應用系統識別,,限碩一以上選課,,3,False,莊哲男,5,5,"2,8,10,27,41102,工科系館 41102"
01130,N9,22,ES7201,N988100,,碩博,,講義,生成式人工智慧,,限碩一以上選課,,3,False,"賴槿峰, 陳牧言",69,6,"2,2,4,27,41122,工科系館 41122"
01130,N9,23,ES7301,N988200,,碩博,,講義,應用微分幾何理論,,限4年級以上選課,,3,False,黃吉川,6,24,"0,7,9,27,41220,工科系館 41220"
01130,N9,25,ES6520,N980500,,碩博,,講義,工程量子物理導論,,限4年級以上選課,奈米先進技術與設備學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=96,3,False,陳宏斌,12,33,"2,7,9,27,41111,工科系館 41111"
01130,N9,27,ES7514,N986600,,碩博,,講義,積體光子量子技術,,限4年級以上選課,,3,False,李哲明,14,26,"1,2,4,27,41122,工科系館 41122"
01130,N9,28,ES7302,N988400,,碩博,,講義,半導體元件,,限碩一以上選課,,3,False,張御琦,62,3,"2,3,5,27,41101,工科系館 41101"
01130,N9,29,ES7313,N966600,,碩博,,講義,塑性變形理論,,限4年級以上選課,,3,False,潘文峰,24,6,"3,3,5,27,41103,工科系館 41103"
01130,N9,30,ES7322,N970500,,碩博,,講義,電腦輔助工程分析與設計,,限碩一以上選課,奈米先進技術與設備學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=96,3,False,李輝煌,53,7,"1,7,9,27,41102,工科系館 41102"
01130,N9,31,ES7331,N950210,,碩博,,講義,固體力學（一）,,限4年級以上選課,,3,False,陳蓉珊,14,16,"1,7,9,27,41101,工科系館 41101"
01130,N9,32,ES7426,N988000,,碩博,,講義,微元件製程技術與模擬,,限碩一以上選課,,3,False,莊婉君,6,29,"2,2,4,27,41111,工科系館 41111"
01130,N9,33,ES7401,N988300,,碩博,,講義,奈米傳輸現象與能源轉換,,限碩一以上選課,,3,False,張志彰,6,29,"0,7,9,27,41122,工科系館 41122"
01130,N9,35,ES7402,N988600,,碩博,,講義,太陽能源與材料,,限4年級以上選課,英語授課|5|,3,False,黃朝偉,29,6,"3,9,11,27,41122,工科系館 41122"
01130,N9,318,ES7232,N968300,,碩專,,講義,網路嵌入式系統應用,限本系專班學生選修,限碩一以上選課；限碩專選修,,3,False,黃悅民,33,0,"0,12,14,27,41220,工科系館 41220"
01130,N9,320,ES7222,N964100,,碩專,,講義,電腦視覺,限本系碩專班學生選修,限碩一以上選課；限碩專選修,,3,False,王明習,27,3,"1,12,14,27,41122,工科系館 41122"
01130,N9,324,ES6212,N963500,,碩專,,講義,計算機網路,限本系碩專班學生選修,限碩一以上選課；限碩專選修,,3,False,鄧維光,12,23,"2,12,14,27,41104,工科系館 41104"
01130,N9,326,ES7220,N959300-2,,碩專,,講義,人工智慧,限本系碩專班學生選修,限碩一以上選課；限碩專選修,,3,False,陳牧言,40,0,"2,11,13,27,41122,工科系館 41122"
01130,N9,328,ES7844,N983700,,碩專,,講義,資訊安全,限本系碩專班學生選修：碩專班丙組研一學生必須選修,限碩一以上選課；限碩專選修,,3,False,許任銘,28,2,"4,12,14,27,41220,工科系館 41220"
01130,N9,330,ES7817,N96B700,,碩專二,,講義,智慧物聯網系統設計與實作,限本系碩專班學生選修,限碩專選修,,3,False,賴槿峰,29,1,"4,12,14,27,41122,工科系館 41122"
01130,N9,334,ES6812,N965600,,碩專,,講義,半導體材料科學,限本系碩專班學生選修,限碩一以上選課；限碩專選修,奈米先進技術與設備學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=96,3,False,趙隆山,44,1,"0,12,14,27,41111,工科系館 41111"
01130,N9,336,ES7310,N950600,,碩專二,,講義,振動力學,限本系碩專班二年級學生選修,限碩二以上選課；限碩專選修,,3,False,王榮泰,17,13,"0,12,14,27,41122,工科系館 41122"
01130,N9,338,ES7812,N963600,,碩專,,講義,封裝固力導論,限本系碩專班學生選修,限碩一以上選課；限碩專選修,,3,False,潘文峰,30,0,"1,12,14,27,41104,工科系館 41104"
01130,N9,342,ES6814,N96A800,,碩專,,講義,半導體元件與應用導論,限本系碩專班學生選修,限碩一以上選課；限碩專選修,,3,False,卿文龍,28,2,"1,12,14,27,41220,工科系館 41220"
01130,N9,346,ES7421,N981700,,碩專,,講義,流場模擬,限本系碩專班學生選修,限碩一以上選課；限碩專選修,,3,False,"吳毓庭, 黃朝偉",18,12,"2,12,14,27,41220,工科系館 41220"
01130,N9,348,ES7411,N963300,,碩專,,講義,半導體製程,限本系碩專班學生選修,限碩一以上選課；限碩專選修,,3,False,周榮華,26,14,"4,12,14,27,41104,工科系館 41104"
01130,NA,1,OTMA7191,NA80110,,碩博,,研討,專題討論（一）,,,,1,True,陳璋玲,7,13,"1,6,7,32,4650,水利系館 4650"
01130,NA,2,OTMA7193,NA80130,,碩博,,研討,專題討論（三）,,,,1,True,施義哲,13,7,"1,6,7,32,4678,水利系館 4678"
01130,NA,3,OTMA6302,NA51700,,碩博,,講義,海洋污染,海事所及環工所合開,,,3,False,劉大綱,28,2,"1,2,4,32,4648,水利系館 4648"
01130,NA,5,OTMA6207,NA51900,,碩博,,講義,海洋事務概論,海事所與自災學程合開,,英語授課|5|,3,False,陳璋玲,30,2,"0,2,4,32,4644,水利系館 4644"
01130,NA,9,LAW7611,U281700,,碩博,,研討,海運科技安全法專題研究,與海事所合開 /課程類別詳見本系網頁「碩博畢業規定」。,限碩一以上選課,,2,False,蔡志方,29,7,"2,8,9,65,D202,社科院大樓 七樓會議室"
01130,NC,5,iNHM6501E,NC60101,,碩博,,講義,防災概論,,,"英語授課|5|, 業界專家參與|2|",3,True,"蔡文柄, 洪瀞, 柯永彥, 林冠中, 陳憲宗, 張駿暉, 曾志民, 朱宏杰, 哈里森約翰",27,5,"4,7,9,32,4648,水利系館 4648"
01130,NC,17,GM7603E,P681500,,碩博,,講義,地理空間科技與災害管理,,,"英語授課|5|, 業界專家參與|2|",3,False,洪榮宏,31,19,"1,7,9,A61,55150,測量系副館 55150"
01130,NC,19,GM7604E,P680600,,碩博,,講義,空間環境資料分析與模式,,,"跨領域永續發展全英語學分學程(CPSD)|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=48, 英語授課|5|",3,False,朱宏杰,18,32,"1,2,4,36,55209,測量系館 55209"
01130,NC,25,PE7215,U173800-1,,碩博,,講義,救災體系,1. 公共行政領域英語課程。 2. 限學士班四年級以上同學選修。,限4年級以上選課,"跨領域永續發展全英語學分學程(CPSD)，防災科技管理學分學程|1|http://cpi.acad.ncku.edu.tw/cpi/index.php?c=course&m=detail&no=48, 英語授課|5|",3,False,楊永年,9,-3,"1,2,4,65,U10B,社科院大樓 六樓研討室B"
01130,ND,1,CSIE7096,P760201,,博,,研討,專題討論,"(112學年度起碩博新生與碩博二以上學生請選此課)資工所/醫資所/多媒體學位學程/AI學位學程合班,大學部勿選",,,0,True,王士豪,453,-1,"4,7,8,A1,A1302,共同教室 A1302"
